Customer ID,Product ID,Quantity,Transaction Date
CID0179,SKU0026,1,18-02-2023 11:00
CID0337,SKU0006,4,18-02-2023 12:00
CID0443,SKU0011,3,18-02-2023 13:00
CID0324,SKU0018,1,18-02-2023 14:00
CID0139,SKU0021,3,18-02-2023 15:00
CID0225,SKU0022,2,18-02-2023 16:00
CID0130,SKU0031,2,18-02-2023 17:00
CID0443,SKU0002,3,18-02-2023 18:00
CID0293,SKU0003,3,18-02-2023 19:00
CID0363,SKU0015,1,18-02-2023 20:00
CID0416,SKU0022,2,18-02-2023 21:00
CID0464,SKU0015,3,18-02-2023 22:00
CID0076,SKU0027,3,18-02-2023 23:00
CID0141,SKU0018,1,19-02-2023 00:00
CID0330,SKU0021,4,19-02-2023 01:00
CID0063,SKU0009,4,19-02-2023 02:00
CID0234,SKU0011,4,19-02-2023 03:00
CID0494,SKU0029,2,19-02-2023 04:00
CID0369,SKU0006,3,19-02-2023 05:00
CID0050,SKU0007,1,19-02-2023 06:00
CID0041,SKU0005,2,19-02-2023 07:00
CID0377,SKU0030,4,19-02-2023 08:00
CID0421,SKU0013,1,19-02-2023 09:00
CID0087,SKU0005,1,19-02-2023 10:00
CID0369,SKU0013,3,19-02-2023 11:00
CID0147,SKU0007,1,19-02-2023 12:00
CID0016,SKU0021,1,19-02-2023 13:00
CID0411,SKU0028,1,19-02-2023 14:00
CID0032,SKU0011,2,19-02-2023 15:00
CID0305,SKU0032,4,19-02-2023 16:00
CID0246,SKU0001,2,19-02-2023 17:00
CID0471,SKU0032,2,19-02-2023 18:00
CID0078,SKU0002,3,19-02-2023 19:00
CID0342,SKU0028,3,19-02-2023 20:00
CID0189,SKU0024,3,19-02-2023 21:00
CID0178,SKU0013,1,19-02-2023 22:00
CID0195,SKU0003,1,19-02-2023 23:00
CID0477,SKU0007,4,20-02-2023 00:00
CID0146,SKU0019,3,20-02-2023 01:00
CID0339,SKU0030,1,20-02-2023 02:00
CID0440,SKU0008,3,20-02-2023 03:00
CID0444,SKU0006,1,20-02-2023 04:00
CID0320,SKU0006,2,20-02-2023 05:00
CID0111,SKU0017,3,20-02-2023 06:00
CID0406,SKU0016,1,20-02-2023 07:00
CID0038,SKU0027,1,20-02-2023 08:00
CID0141,SKU0009,3,20-02-2023 09:00
CID0347,SKU0029,4,20-02-2023 10:00
CID0244,SKU0001,3,20-02-2023 11:00
CID0356,SKU0031,1,20-02-2023 12:00
CID0025,SKU0032,1,20-02-2023 13:00
CID0389,SKU0014,2,20-02-2023 14:00
CID0025,SKU0005,4,20-02-2023 15:00
CID0375,SKU0028,4,20-02-2023 16:00
CID0036,SKU0004,1,20-02-2023 17:00
CID0335,SKU0003,3,20-02-2023 18:00
CID0412,SKU0023,3,20-02-2023 19:00
CID0219,SKU0020,1,20-02-2023 20:00
CID0478,SKU0013,1,20-02-2023 21:00
CID0263,SKU0015,1,20-02-2023 22:00
CID0412,SKU0026,1,20-02-2023 23:00
CID0318,SKU0022,1,21-02-2023 00:00
CID0083,SKU0010,3,21-02-2023 01:00
CID0311,SKU0025,1,21-02-2023 02:00
CID0181,SKU0020,4,21-02-2023 03:00
CID0361,SKU0021,1,21-02-2023 04:00
CID0334,SKU0006,2,21-02-2023 05:00
CID0036,SKU0003,1,21-02-2023 06:00
CID0214,SKU0018,2,21-02-2023 07:00
CID0009,SKU0023,4,21-02-2023 08:00
CID0168,SKU0011,4,21-02-2023 09:00
CID0055,SKU0010,2,21-02-2023 10:00
CID0416,SKU0004,1,21-02-2023 11:00
CID0305,SKU0010,4,21-02-2023 12:00
CID0151,SKU0024,1,21-02-2023 13:00
CID0183,SKU0029,3,21-02-2023 14:00
CID0018,SKU0017,4,21-02-2023 15:00
CID0153,SKU0029,1,21-02-2023 16:00
CID0326,SKU0010,2,21-02-2023 17:00
CID0480,SKU0011,4,21-02-2023 18:00
CID0128,SKU0019,4,21-02-2023 19:00
CID0487,SKU0032,1,21-02-2023 20:00
CID0054,SKU0010,1,21-02-2023 21:00
CID0014,SKU0005,3,21-02-2023 22:00
CID0131,SKU0031,3,21-02-2023 23:00
CID0198,SKU0016,4,22-02-2023 00:00
CID0429,SKU0027,2,22-02-2023 01:00
CID0379,SKU0021,1,22-02-2023 02:00
CID0431,SKU0020,4,22-02-2023 03:00
CID0136,SKU0018,4,22-02-2023 04:00
CID0154,SKU0022,1,22-02-2023 05:00
CID0435,SKU0008,3,22-02-2023 06:00
CID0106,SKU0032,4,22-02-2023 07:00
CID0401,SKU0027,4,22-02-2023 08:00
CID0251,SKU0015,3,22-02-2023 09:00
CID0108,SKU0011,4,22-02-2023 10:00
CID0053,SKU0004,4,22-02-2023 11:00
CID0125,SKU0031,4,22-02-2023 12:00
CID0190,SKU0017,2,22-02-2023 13:00
CID0340,SKU0008,4,22-02-2023 14:00
CID0478,SKU0015,2,22-02-2023 15:00
CID0268,SKU0006,1,22-02-2023 16:00
CID0458,SKU0027,2,22-02-2023 17:00
CID0279,SKU0006,3,22-02-2023 18:00
CID0370,SKU0032,4,22-02-2023 19:00
CID0126,SKU0021,3,22-02-2023 20:00
CID0035,SKU0012,4,22-02-2023 21:00
CID0451,SKU0020,4,22-02-2023 22:00
CID0045,SKU0026,4,22-02-2023 23:00
CID0471,SKU0028,1,23-02-2023 00:00
CID0358,SKU0031,4,23-02-2023 01:00
CID0129,SKU0031,4,23-02-2023 02:00
CID0275,SKU0025,2,23-02-2023 03:00
CID0165,SKU0005,3,23-02-2023 04:00
CID0234,SKU0024,2,23-02-2023 05:00
CID0236,SKU0023,3,23-02-2023 06:00
CID0471,SKU0016,2,23-02-2023 07:00
CID0211,SKU0007,2,23-02-2023 08:00
CID0050,SKU0011,2,23-02-2023 09:00
CID0072,SKU0028,4,23-02-2023 10:00
CID0486,SKU0026,3,23-02-2023 11:00
CID0398,SKU0025,4,23-02-2023 12:00
CID0316,SKU0031,4,23-02-2023 13:00
CID0006,SKU0007,3,23-02-2023 14:00
CID0053,SKU0014,3,23-02-2023 15:00
CID0343,SKU0028,1,23-02-2023 16:00
CID0074,SKU0010,3,23-02-2023 17:00
CID0155,SKU0008,4,23-02-2023 18:00
CID0044,SKU0009,3,23-02-2023 19:00
CID0345,SKU0026,4,23-02-2023 20:00
CID0479,SKU0019,1,23-02-2023 21:00
CID0305,SKU0001,4,23-02-2023 22:00
CID0426,SKU0028,2,23-02-2023 23:00
CID0117,SKU0019,4,24-02-2023 00:00
CID0331,SKU0011,2,24-02-2023 01:00
CID0350,SKU0030,2,24-02-2023 02:00
CID0018,SKU0030,2,24-02-2023 03:00
CID0091,SKU0023,2,24-02-2023 04:00
CID0408,SKU0019,1,24-02-2023 05:00
CID0156,SKU0016,1,24-02-2023 06:00
CID0019,SKU0010,2,24-02-2023 07:00
CID0475,SKU0010,2,24-02-2023 08:00
CID0245,SKU0028,4,24-02-2023 09:00
CID0075,SKU0010,2,24-02-2023 10:00
CID0497,SKU0005,3,24-02-2023 11:00
CID0440,SKU0014,2,24-02-2023 12:00
CID0331,SKU0003,2,24-02-2023 13:00
CID0280,SKU0004,2,24-02-2023 14:00
CID0394,SKU0010,1,24-02-2023 15:00
CID0403,SKU0006,3,24-02-2023 16:00
CID0378,SKU0002,2,24-02-2023 17:00
CID0129,SKU0003,4,24-02-2023 18:00
CID0340,SKU0029,1,24-02-2023 19:00
CID0432,SKU0017,2,24-02-2023 20:00
CID0137,SKU0017,2,24-02-2023 21:00
CID0064,SKU0014,1,24-02-2023 22:00
CID0129,SKU0015,1,24-02-2023 23:00
CID0495,SKU0008,1,25-02-2023 00:00
CID0497,SKU0031,4,25-02-2023 01:00
CID0033,SKU0031,4,25-02-2023 02:00
CID0033,SKU0030,2,25-02-2023 03:00
CID0466,SKU0032,1,25-02-2023 04:00
CID0328,SKU0019,1,25-02-2023 05:00
CID0254,SKU0003,2,25-02-2023 06:00
CID0477,SKU0004,2,25-02-2023 07:00
CID0154,SKU0009,1,25-02-2023 08:00
CID0100,SKU0024,1,25-02-2023 09:00
CID0385,SKU0011,2,25-02-2023 10:00
CID0066,SKU0017,1,25-02-2023 11:00
CID0263,SKU0009,2,25-02-2023 12:00
CID0407,SKU0018,4,25-02-2023 13:00
CID0461,SKU0002,1,25-02-2023 14:00
CID0138,SKU0030,4,25-02-2023 15:00
CID0142,SKU0029,4,25-02-2023 16:00
CID0120,SKU0002,1,25-02-2023 17:00
CID0491,SKU0003,3,25-02-2023 18:00
CID0384,SKU0022,4,25-02-2023 19:00
CID0362,SKU0030,2,25-02-2023 20:00
CID0070,SKU0018,3,25-02-2023 21:00
CID0371,SKU0024,1,25-02-2023 22:00
CID0364,SKU0009,2,25-02-2023 23:00
CID0239,SKU0013,1,26-02-2023 00:00
CID0302,SKU0010,4,26-02-2023 01:00
CID0410,SKU0005,4,26-02-2023 02:00
CID0142,SKU0005,3,26-02-2023 03:00
CID0184,SKU0022,4,26-02-2023 04:00
CID0400,SKU0030,2,26-02-2023 05:00
CID0021,SKU0005,2,26-02-2023 06:00
CID0282,SKU0008,1,26-02-2023 07:00
CID0358,SKU0023,4,26-02-2023 08:00
CID0015,SKU0005,2,26-02-2023 09:00
CID0094,SKU0026,1,26-02-2023 10:00
CID0405,SKU0017,1,26-02-2023 11:00
CID0392,SKU0001,1,26-02-2023 12:00
CID0040,SKU0030,3,26-02-2023 13:00
CID0261,SKU0032,4,26-02-2023 14:00
CID0167,SKU0032,2,26-02-2023 15:00
CID0255,SKU0022,1,26-02-2023 16:00
CID0207,SKU0016,4,26-02-2023 17:00
CID0123,SKU0031,3,26-02-2023 18:00
CID0368,SKU0012,1,26-02-2023 19:00
CID0280,SKU0032,4,26-02-2023 20:00
CID0303,SKU0009,3,26-02-2023 21:00
CID0149,SKU0032,2,26-02-2023 22:00
CID0088,SKU0029,3,26-02-2023 23:00
CID0069,SKU0015,4,27-02-2023 00:00
CID0421,SKU0031,3,27-02-2023 01:00
CID0153,SKU0004,2,27-02-2023 02:00
CID0230,SKU0009,1,27-02-2023 03:00
CID0373,SKU0010,2,27-02-2023 04:00
CID0107,SKU0021,4,27-02-2023 05:00
CID0318,SKU0014,2,27-02-2023 06:00
CID0342,SKU0022,1,27-02-2023 07:00
CID0464,SKU0031,3,27-02-2023 08:00
CID0065,SKU0003,1,27-02-2023 09:00
CID0477,SKU0017,4,27-02-2023 10:00
CID0170,SKU0006,4,27-02-2023 11:00
CID0151,SKU0003,2,27-02-2023 12:00
CID0458,SKU0027,4,27-02-2023 13:00
CID0022,SKU0016,1,27-02-2023 14:00
CID0174,SKU0017,1,27-02-2023 15:00
CID0495,SKU0003,4,27-02-2023 16:00
CID0353,SKU0031,3,27-02-2023 17:00
CID0095,SKU0027,1,27-02-2023 18:00
CID0252,SKU0012,2,27-02-2023 19:00
CID0044,SKU0016,3,27-02-2023 20:00
CID0140,SKU0015,3,27-02-2023 21:00
CID0372,SKU0005,2,27-02-2023 22:00
CID0131,SKU0014,2,27-02-2023 23:00
CID0132,SKU0011,4,28-02-2023 00:00
CID0052,SKU0009,1,28-02-2023 01:00
CID0452,SKU0018,4,28-02-2023 02:00
CID0382,SKU0013,2,28-02-2023 03:00
CID0306,SKU0016,3,28-02-2023 04:00
CID0319,SKU0007,3,28-02-2023 05:00
CID0370,SKU0004,3,28-02-2023 06:00
CID0038,SKU0008,4,28-02-2023 07:00
CID0054,SKU0012,1,28-02-2023 08:00
CID0057,SKU0021,4,28-02-2023 09:00
CID0021,SKU0030,3,28-02-2023 10:00
CID0421,SKU0006,3,28-02-2023 11:00
CID0392,SKU0001,2,28-02-2023 12:00
CID0207,SKU0027,3,28-02-2023 13:00
CID0128,SKU0017,2,28-02-2023 14:00
CID0474,SKU0016,2,28-02-2023 15:00
CID0052,SKU0024,4,28-02-2023 16:00
CID0013,SKU0008,4,28-02-2023 17:00
CID0482,SKU0004,1,28-02-2023 18:00
CID0185,SKU0022,3,28-02-2023 19:00
CID0255,SKU0006,1,28-02-2023 20:00
CID0060,SKU0020,3,28-02-2023 21:00
CID0120,SKU0005,2,28-02-2023 22:00
CID0164,SKU0005,2,28-02-2023 23:00
CID0127,SKU0011,3,01-03-2023 00:00
CID0161,SKU0029,2,01-03-2023 01:00
CID0302,SKU0022,3,01-03-2023 02:00
CID0089,SKU0001,4,01-03-2023 03:00
CID0285,SKU0010,3,01-03-2023 04:00
CID0173,SKU0029,4,01-03-2023 05:00
CID0395,SKU0008,4,01-03-2023 06:00
CID0314,SKU0009,4,01-03-2023 07:00
CID0307,SKU0011,2,01-03-2023 08:00
CID0004,SKU0021,3,01-03-2023 09:00
CID0257,SKU0030,1,01-03-2023 10:00
CID0440,SKU0003,1,01-03-2023 11:00
CID0256,SKU0015,1,01-03-2023 12:00
CID0222,SKU0005,1,01-03-2023 13:00
CID0311,SKU0027,2,01-03-2023 14:00
CID0034,SKU0013,1,01-03-2023 15:00
CID0126,SKU0009,1,01-03-2023 16:00
CID0069,SKU0003,2,01-03-2023 17:00
CID0134,SKU0016,1,01-03-2023 18:00
CID0369,SKU0029,4,01-03-2023 19:00
CID0254,SKU0023,1,01-03-2023 20:00
CID0481,SKU0022,1,01-03-2023 21:00
CID0130,SKU0029,1,01-03-2023 22:00
CID0357,SKU0029,4,01-03-2023 23:00
CID0201,SKU0016,1,02-03-2023 00:00
CID0427,SKU0023,2,02-03-2023 01:00
CID0304,SKU0006,3,02-03-2023 02:00
CID0166,SKU0002,4,02-03-2023 03:00
CID0146,SKU0005,3,02-03-2023 04:00
CID0058,SKU0002,2,02-03-2023 05:00
CID0075,SKU0001,3,02-03-2023 06:00
CID0039,SKU0016,2,02-03-2023 07:00
CID0450,SKU0009,3,02-03-2023 08:00
CID0391,SKU0023,2,02-03-2023 09:00
CID0109,SKU0023,4,02-03-2023 10:00
CID0182,SKU0032,1,02-03-2023 11:00
CID0187,SKU0003,3,02-03-2023 12:00
CID0343,SKU0014,3,02-03-2023 13:00
CID0469,SKU0014,1,02-03-2023 14:00
CID0149,SKU0025,3,02-03-2023 15:00
CID0369,SKU0017,3,02-03-2023 16:00
CID0281,SKU0019,1,02-03-2023 17:00
CID0211,SKU0005,3,02-03-2023 18:00
CID0413,SKU0027,2,02-03-2023 19:00
CID0219,SKU0008,1,02-03-2023 20:00
CID0048,SKU0030,2,02-03-2023 21:00
CID0459,SKU0008,4,02-03-2023 22:00
CID0151,SKU0024,3,02-03-2023 23:00
CID0099,SKU0007,2,03-03-2023 00:00
CID0215,SKU0023,3,03-03-2023 01:00
CID0039,SKU0001,3,03-03-2023 02:00
CID0115,SKU0016,1,03-03-2023 03:00
CID0220,SKU0015,3,03-03-2023 04:00
CID0009,SKU0011,1,03-03-2023 05:00
CID0344,SKU0019,2,03-03-2023 06:00
CID0494,SKU0018,1,03-03-2023 07:00
CID0317,SKU0018,1,03-03-2023 08:00
CID0169,SKU0012,1,03-03-2023 09:00
CID0055,SKU0008,1,03-03-2023 10:00
CID0377,SKU0005,1,03-03-2023 11:00
CID0266,SKU0030,3,03-03-2023 12:00
CID0264,SKU0032,4,03-03-2023 13:00
CID0418,SKU0025,3,03-03-2023 14:00
CID0229,SKU0016,3,03-03-2023 15:00
CID0176,SKU0022,3,03-03-2023 16:00
CID0336,SKU0029,1,03-03-2023 17:00
CID0258,SKU0015,4,03-03-2023 18:00
CID0218,SKU0014,2,03-03-2023 19:00
CID0203,SKU0008,3,03-03-2023 20:00
CID0484,SKU0002,4,03-03-2023 21:00
CID0255,SKU0004,2,03-03-2023 22:00
CID0210,SKU0030,4,03-03-2023 23:00
CID0468,SKU0027,1,04-03-2023 00:00
CID0491,SKU0015,1,04-03-2023 01:00
CID0010,SKU0013,3,04-03-2023 02:00
CID0396,SKU0022,1,04-03-2023 03:00
CID0218,SKU0010,3,04-03-2023 04:00
CID0185,SKU0015,1,04-03-2023 05:00
CID0129,SKU0019,4,04-03-2023 06:00
CID0132,SKU0012,4,04-03-2023 07:00
CID0233,SKU0005,3,04-03-2023 08:00
CID0090,SKU0029,3,04-03-2023 09:00
CID0268,SKU0026,1,04-03-2023 10:00
CID0024,SKU0008,1,04-03-2023 11:00
CID0230,SKU0028,3,04-03-2023 12:00
CID0090,SKU0008,3,04-03-2023 13:00
CID0074,SKU0021,2,04-03-2023 14:00
CID0168,SKU0022,3,04-03-2023 15:00
CID0100,SKU0002,3,04-03-2023 16:00
CID0194,SKU0008,3,04-03-2023 17:00
CID0094,SKU0008,4,04-03-2023 18:00
CID0226,SKU0031,2,04-03-2023 19:00
CID0329,SKU0007,4,04-03-2023 20:00
CID0216,SKU0031,4,04-03-2023 21:00
CID0270,SKU0022,2,04-03-2023 22:00
CID0479,SKU0019,1,04-03-2023 23:00
CID0267,SKU0007,2,05-03-2023 00:00
CID0214,SKU0014,1,05-03-2023 01:00
CID0359,SKU0008,1,05-03-2023 02:00
CID0368,SKU0032,3,05-03-2023 03:00
CID0256,SKU0001,3,05-03-2023 04:00
CID0439,SKU0013,4,05-03-2023 05:00
CID0391,SKU0008,4,05-03-2023 06:00
CID0212,SKU0031,3,05-03-2023 07:00
CID0349,SKU0018,4,05-03-2023 08:00
CID0464,SKU0021,4,05-03-2023 09:00
CID0214,SKU0016,3,05-03-2023 10:00
CID0237,SKU0002,1,05-03-2023 11:00
CID0237,SKU0030,4,05-03-2023 12:00
CID0449,SKU0014,3,05-03-2023 13:00
CID0046,SKU0025,1,05-03-2023 14:00
CID0466,SKU0007,2,05-03-2023 15:00
CID0257,SKU0026,1,05-03-2023 16:00
CID0430,SKU0020,2,05-03-2023 17:00
CID0052,SKU0014,2,05-03-2023 18:00
CID0087,SKU0007,1,05-03-2023 19:00
CID0457,SKU0010,1,05-03-2023 20:00
CID0322,SKU0029,2,05-03-2023 21:00
CID0007,SKU0001,4,05-03-2023 22:00
CID0468,SKU0019,3,05-03-2023 23:00
CID0361,SKU0003,4,06-03-2023 00:00
CID0274,SKU0012,1,06-03-2023 01:00
CID0201,SKU0020,4,06-03-2023 02:00
CID0349,SKU0012,4,06-03-2023 03:00
CID0419,SKU0006,2,06-03-2023 04:00
CID0389,SKU0026,2,06-03-2023 05:00
CID0473,SKU0005,1,06-03-2023 06:00
CID0144,SKU0007,2,06-03-2023 07:00
CID0068,SKU0004,1,06-03-2023 08:00
CID0479,SKU0029,4,06-03-2023 09:00
CID0379,SKU0005,1,06-03-2023 10:00
CID0186,SKU0025,2,06-03-2023 11:00
CID0263,SKU0029,4,06-03-2023 12:00
CID0080,SKU0025,3,06-03-2023 13:00
CID0306,SKU0004,1,06-03-2023 14:00
CID0470,SKU0002,2,06-03-2023 15:00
CID0472,SKU0025,3,06-03-2023 16:00
CID0465,SKU0002,2,06-03-2023 17:00
CID0442,SKU0006,1,06-03-2023 18:00
CID0453,SKU0015,1,06-03-2023 19:00
CID0314,SKU0009,4,06-03-2023 20:00
CID0226,SKU0004,3,06-03-2023 21:00
CID0280,SKU0006,2,06-03-2023 22:00
CID0241,SKU0028,4,06-03-2023 23:00
CID0344,SKU0021,3,07-03-2023 00:00
CID0494,SKU0019,3,07-03-2023 01:00
CID0146,SKU0012,4,07-03-2023 02:00
CID0086,SKU0008,2,07-03-2023 03:00
CID0386,SKU0030,3,07-03-2023 04:00
CID0335,SKU0027,2,07-03-2023 05:00
CID0497,SKU0012,2,07-03-2023 06:00
CID0313,SKU0002,4,07-03-2023 07:00
CID0138,SKU0025,3,07-03-2023 08:00
CID0066,SKU0007,4,07-03-2023 09:00
CID0449,SKU0014,2,07-03-2023 10:00
CID0082,SKU0020,4,07-03-2023 11:00
CID0437,SKU0022,4,07-03-2023 12:00
CID0128,SKU0024,3,07-03-2023 13:00
CID0046,SKU0016,2,07-03-2023 14:00
CID0179,SKU0018,2,07-03-2023 15:00
CID0214,SKU0016,2,07-03-2023 16:00
CID0254,SKU0025,3,07-03-2023 17:00
CID0108,SKU0029,3,07-03-2023 18:00
CID0441,SKU0001,3,07-03-2023 19:00
CID0118,SKU0012,4,07-03-2023 20:00
CID0275,SKU0001,3,07-03-2023 21:00
CID0166,SKU0015,1,07-03-2023 22:00
CID0413,SKU0028,3,07-03-2023 23:00
CID0192,SKU0019,4,08-03-2023 00:00
CID0104,SKU0022,4,08-03-2023 01:00
CID0132,SKU0018,4,08-03-2023 02:00
CID0448,SKU0024,3,08-03-2023 03:00
CID0448,SKU0030,2,08-03-2023 04:00
CID0405,SKU0003,2,08-03-2023 05:00
CID0072,SKU0021,2,08-03-2023 06:00
CID0297,SKU0032,1,08-03-2023 07:00
CID0340,SKU0023,1,08-03-2023 08:00
CID0027,SKU0007,4,08-03-2023 09:00
CID0109,SKU0022,2,08-03-2023 10:00
CID0218,SKU0023,4,08-03-2023 11:00
CID0409,SKU0031,4,08-03-2023 12:00
CID0267,SKU0015,2,08-03-2023 13:00
CID0354,SKU0004,2,08-03-2023 14:00
CID0239,SKU0003,2,08-03-2023 15:00
CID0403,SKU0005,2,08-03-2023 16:00
CID0001,SKU0003,3,08-03-2023 17:00
CID0205,SKU0010,4,08-03-2023 18:00
CID0272,SKU0031,4,08-03-2023 19:00
CID0363,SKU0013,3,08-03-2023 20:00
CID0437,SKU0006,4,08-03-2023 21:00
CID0122,SKU0031,1,08-03-2023 22:00
CID0429,SKU0032,3,08-03-2023 23:00
CID0424,SKU0019,3,09-03-2023 00:00
CID0057,SKU0009,1,09-03-2023 01:00
CID0499,SKU0007,4,09-03-2023 02:00
CID0222,SKU0030,1,09-03-2023 03:00
CID0160,SKU0020,4,09-03-2023 04:00
CID0161,SKU0012,1,09-03-2023 05:00
CID0456,SKU0026,4,09-03-2023 06:00
CID0450,SKU0029,3,09-03-2023 07:00
CID0178,SKU0007,3,09-03-2023 08:00
CID0453,SKU0026,1,09-03-2023 09:00
CID0257,SKU0023,4,09-03-2023 10:00
CID0043,SKU0020,2,09-03-2023 11:00
CID0111,SKU0015,2,09-03-2023 12:00
CID0165,SKU0011,1,09-03-2023 13:00
CID0175,SKU0022,1,09-03-2023 14:00
CID0180,SKU0015,2,09-03-2023 15:00
CID0070,SKU0032,3,09-03-2023 16:00
CID0285,SKU0001,3,09-03-2023 17:00
CID0026,SKU0026,2,09-03-2023 18:00
CID0215,SKU0011,4,09-03-2023 19:00
CID0172,SKU0011,1,09-03-2023 20:00
CID0045,SKU0004,3,09-03-2023 21:00
CID0454,SKU0002,2,09-03-2023 22:00
CID0222,SKU0012,1,09-03-2023 23:00
CID0313,SKU0005,2,10-03-2023 00:00
CID0393,SKU0023,3,10-03-2023 01:00
CID0084,SKU0016,1,10-03-2023 02:00
CID0279,SKU0004,1,10-03-2023 03:00
CID0484,SKU0008,4,10-03-2023 04:00
CID0139,SKU0004,2,10-03-2023 05:00
CID0417,SKU0003,4,10-03-2023 06:00
CID0328,SKU0029,1,10-03-2023 07:00
CID0363,SKU0027,4,10-03-2023 08:00
CID0114,SKU0019,4,10-03-2023 09:00
CID0177,SKU0002,2,10-03-2023 10:00
CID0436,SKU0029,2,10-03-2023 11:00
CID0077,SKU0027,2,10-03-2023 12:00
CID0129,SKU0004,4,10-03-2023 13:00
CID0028,SKU0018,3,10-03-2023 14:00
CID0292,SKU0023,4,10-03-2023 15:00
CID0467,SKU0004,4,10-03-2023 16:00
CID0106,SKU0020,4,10-03-2023 17:00
CID0265,SKU0029,2,10-03-2023 18:00
CID0020,SKU0028,4,10-03-2023 19:00
CID0210,SKU0006,2,10-03-2023 20:00
CID0471,SKU0027,2,10-03-2023 21:00
CID0063,SKU0026,2,10-03-2023 22:00
CID0312,SKU0005,2,10-03-2023 23:00
CID0222,SKU0021,4,11-03-2023 00:00
CID0284,SKU0004,3,11-03-2023 01:00
CID0342,SKU0023,2,11-03-2023 02:00
CID0160,SKU0008,4,11-03-2023 03:00
CID0093,SKU0031,2,11-03-2023 04:00
CID0051,SKU0029,2,11-03-2023 05:00
CID0271,SKU0004,2,11-03-2023 06:00
CID0218,SKU0008,4,11-03-2023 07:00
CID0334,SKU0030,1,11-03-2023 08:00
CID0194,SKU0022,2,11-03-2023 09:00
CID0067,SKU0004,2,11-03-2023 10:00
CID0025,SKU0013,1,11-03-2023 11:00
CID0445,SKU0020,4,11-03-2023 12:00
CID0462,SKU0022,2,11-03-2023 13:00
CID0312,SKU0013,4,11-03-2023 14:00
CID0139,SKU0026,1,11-03-2023 15:00
CID0042,SKU0032,1,11-03-2023 16:00
CID0099,SKU0021,2,11-03-2023 17:00
CID0178,SKU0028,3,11-03-2023 18:00
CID0498,SKU0010,2,11-03-2023 19:00
CID0004,SKU0019,1,11-03-2023 20:00
CID0024,SKU0026,2,11-03-2023 21:00
CID0268,SKU0019,3,11-03-2023 22:00
CID0480,SKU0004,3,11-03-2023 23:00
CID0124,SKU0027,2,12-03-2023 00:00
CID0466,SKU0024,4,12-03-2023 01:00
CID0500,SKU0027,3,12-03-2023 02:00
CID0228,SKU0012,4,12-03-2023 03:00
CID0059,SKU0001,3,12-03-2023 04:00
CID0328,SKU0003,4,12-03-2023 05:00
CID0011,SKU0009,1,12-03-2023 06:00
CID0266,SKU0007,3,12-03-2023 07:00
CID0023,SKU0007,4,12-03-2023 08:00
CID0120,SKU0016,4,12-03-2023 09:00
CID0127,SKU0008,3,12-03-2023 10:00
CID0207,SKU0025,1,12-03-2023 11:00
CID0417,SKU0025,2,12-03-2023 12:00
CID0153,SKU0022,4,12-03-2023 13:00
CID0025,SKU0009,3,12-03-2023 14:00
CID0441,SKU0015,4,12-03-2023 15:00
CID0214,SKU0019,1,12-03-2023 16:00
CID0470,SKU0021,4,12-03-2023 17:00
CID0089,SKU0027,1,12-03-2023 18:00
CID0072,SKU0010,2,12-03-2023 19:00
CID0349,SKU0017,3,12-03-2023 20:00
CID0497,SKU0003,4,12-03-2023 21:00
CID0461,SKU0006,2,12-03-2023 22:00
CID0098,SKU0009,1,12-03-2023 23:00
CID0413,SKU0024,2,13-03-2023 00:00
CID0266,SKU0010,2,13-03-2023 01:00
CID0096,SKU0003,4,13-03-2023 02:00
CID0307,SKU0021,2,13-03-2023 03:00
CID0356,SKU0013,3,13-03-2023 04:00
CID0383,SKU0022,4,13-03-2023 05:00
CID0316,SKU0001,3,13-03-2023 06:00
CID0469,SKU0002,1,13-03-2023 07:00
CID0218,SKU0028,1,13-03-2023 08:00
CID0193,SKU0004,1,13-03-2023 09:00
CID0353,SKU0005,3,13-03-2023 10:00
CID0298,SKU0026,4,13-03-2023 11:00
CID0108,SKU0005,1,13-03-2023 12:00
CID0062,SKU0032,4,13-03-2023 13:00
CID0151,SKU0001,3,13-03-2023 14:00
CID0489,SKU0017,3,13-03-2023 15:00
CID0184,SKU0006,3,13-03-2023 16:00
CID0173,SKU0004,2,13-03-2023 17:00
CID0360,SKU0020,1,13-03-2023 18:00
CID0385,SKU0013,4,13-03-2023 19:00
CID0158,SKU0025,3,13-03-2023 20:00
CID0188,SKU0032,3,13-03-2023 21:00
CID0285,SKU0027,2,13-03-2023 22:00
CID0050,SKU0018,2,13-03-2023 23:00
CID0409,SKU0003,4,14-03-2023 00:00
CID0225,SKU0019,1,14-03-2023 01:00
CID0254,SKU0025,2,14-03-2023 02:00
CID0249,SKU0027,4,14-03-2023 03:00
CID0013,SKU0019,3,14-03-2023 04:00
CID0035,SKU0028,1,14-03-2023 05:00
CID0024,SKU0003,2,14-03-2023 06:00
CID0133,SKU0013,1,14-03-2023 07:00
CID0144,SKU0022,1,14-03-2023 08:00
CID0484,SKU0025,1,14-03-2023 09:00
CID0500,SKU0021,4,14-03-2023 10:00
CID0472,SKU0004,2,14-03-2023 11:00
CID0370,SKU0015,3,14-03-2023 12:00
CID0025,SKU0029,1,14-03-2023 13:00
CID0416,SKU0017,4,14-03-2023 14:00
CID0204,SKU0024,4,14-03-2023 15:00
CID0141,SKU0023,3,14-03-2023 16:00
